timestamp_ms,distance_cm,valid_samples,ground_truth
250690,93.67,7,95
250816,93.72,7,95
250941,93.83,7,95
251066,93.72,7,95
251192,93.74,7,95
251317,93.87,7,95
251443,93.82,7,95
251568,93.96,7,95
251693,93.83,7,95
251819,93.87,7,95
251943,93.85,7,95
252069,93.84,7,95
252194,93.8,7,95
252319,93.9,7,95
252445,93.72,7,95
252570,94.17,7,95
252696,94.1,7,95
252821,93.9,7,95
252947,94.09,7,95
253072,94.21,7,95
253198,94.25,7,95
253323,94.37,7,95
253449,94.67,7,95
253575,94.45,7,95
253700,94.2,7,95
0,52.53,7,100
100,103.75,7,100
229,104.99,7,100
358,105.8,7,100
489,104.29,7,100
618,103.0,7,100
747,103.23,7,100
876,103.41,7,100
1005,101.85,7,100
1134,101.16,7,100
1262,101.48,7,100
1391,102.0,7,100
1519,102.04,7,100
1648,101.75,7,100
1777,101.71,7,100
1905,101.56,7,100
2034,100.41,7,100
2162,101.99,7,100
2290,101.44,7,100
2419,102.79,7,100
2548,105.14,7,100
2677,106.07,7,100
2808,106.4,7,100
2938,106.64,7,100
3068,106.88,3,100
3216,106.83,7,100
3346,102.98,7,100
3475,105.43,7,100
3605,105.7,7,100
3735,104.69,7,100
3865,103.19,7,100
3994,101.53,7,100
4123,101.25,7,100
4251,101.45,7,100
4379,100.9,7,100
4508,100.63,7,100
4636,101.63,7,100
4764,101.13,7,100
4893,101.48,7,100
5021,101.01,7,100
5149,100.85,7,100
5278,100.33,7,100
5406,100.58,7,100
5534,100.45,7,100
5662,99.8,7,100
5788,99.83,7,100
5916,99.36,7,100
6043,99.32,7,100
6171,83.24,7,100
6291,86.05,7,100
6414,84.03,7,100
6535,86.86,7,100
6658,99.12,7,100
6786,93.77,7,100
6909,83.94,7,100
7030,92.23,7,100
7155,99.07,7,100
7282,99.01,7,100
7410,94.06,7,100
7534,85.75,7,100
7657,98.9,7,100
7783,99.45,7,100
7910,91.46,7,100
8034,99.2,7,100
8161,99.25,7,100
8288,99.1,7,100
8416,99.08,7,100
8543,99.09,7,100
8670,93.92,7,100
8795,83.8,7,100
8915,85.17,7,100
9037,84.76,7,100
9159,84.74,7,100
9280,85.09,7,100
9402,84.46,7,100
9524,85.08,7,100
9646,84.99,7,100
9767,85.77,7,100
9889,93.97,7,100
10014,99.29,7,100
10141,99.18,7,100
10269,99.32,7,100
10396,88.97,7,100
10519,83.5,7,100
10640,94.63,7,100
10766,99.28,7,100
10893,99.14,7,100
11021,98.68,7,100
11148,98.74,7,100
11275,98.54,7,100
11403,98.66,7,100
11530,98.49,7,100
11657,98.81,7,100
11784,98.86,7,100
11912,98.93,7,100
12038,83.51,7,100
12158,97.48,7,100
12284,99.2,7,100
12411,99.04,7,100
12539,98.88,7,100
12666,98.93,7,100
12794,99.11,7,100
12921,99.09,7,100
13048,98.82,7,100
13176,98.72,7,100
13303,98.93,7,100
13431,99.1,7,100
13558,98.74,7,100
13685,98.81,7,100
13813,98.75,7,100
13940,98.89,7,100
14067,99.31,7,100
14195,98.93,7,100
14322,98.9,7,100
14450,99.02,7,100
14577,99.18,7,100
14705,98.86,7,100
14832,98.76,7,100
14959,98.93,7,100
15087,98.76,7,100
15214,99.16,7,100
15342,99.09,7,100
15469,99.38,7,100
15597,99.1,7,100
15724,99.08,7,100
15851,99.12,7,100
15979,99.31,7,100
16106,99.45,7,100
16234,99.45,7,100
16362,99.3,7,100
16489,99.36,7,100
16617,99.36,7,100
16744,99.3,7,100
16872,98.83,7,100
16999,98.81,7,100
17127,99.16,7,100
17254,98.99,7,100
17381,99.08,7,100
17509,99.21,7,100
17636,99.28,7,100
17764,98.93,7,100
17891,99.1,7,100
18019,99.28,7,100
18146,99.0,7,100
18274,99.34,7,100
18401,99.09,7,100
18529,99.14,7,100
18656,99.23,7,100
18784,99.16,7,100
18911,99.17,7,100
19039,99.17,7,100
19166,99.08,7,100
19294,99.12,7,100
19421,89.26,7,100
19544,90.07,7,100
19667,89.41,7,100
19790,99.27,7,100
19917,86.39,7,100
20039,94.49,7,100
20164,89.26,7,100
20287,89.89,7,100
20410,97.26,7,100
20536,94.0,7,100
20661,84.65,7,100
20782,86.46,7,100
20903,99.25,7,100
21031,94.29,7,100
21156,93.04,7,100
21281,94.96,7,100
21406,86.67,7,100
21528,97.71,7,100
21654,99.83,7,100
21782,99.65,7,100
21910,99.2,7,100
22037,99.79,7,100
22164,94.86,7,100
22289,94.87,7,100
22413,100.15,7,100
22541,99.81,7,100
22669,100.01,7,100
22796,94.76,7,100
22921,87.92,7,100
23044,94.0,7,100
23169,94.75,7,100
23292,101.08,7,100
23420,101.23,7,100
23548,99.83,7,100
23675,88.16,7,100
23798,100.92,7,100
23926,101.82,7,100
24055,102.15,7,100
24183,101.23,7,100
24312,101.02,7,100
24440,101.26,7,100
24568,101.59,7,100
24697,101.58,7,100
24825,101.59,7,100
24954,101.03,7,100
25082,100.83,7,100
25210,100.9,7,100
25339,100.88,7,100
25467,101.0,7,100
25595,100.94,7,100
25724,101.65,7,100
25852,101.25,7,100
25980,101.85,7,100
26109,101.68,7,100
26238,101.75,7,100
26366,101.07,7,100
26494,99.97,7,100
26621,100.12,7,100
26747,90.27,7,100
26871,89.32,7,100
26994,84.54,7,100
27116,90.28,7,100
27240,99.79,7,100
27367,99.7,7,100
27495,99.73,7,100
27623,100.17,7,100
27749,101.27,7,100
27878,100.88,7,100
28006,100.89,7,100
28134,100.84,7,100
28261,91.72,7,100
28386,82.44,7,100
28506,82.06,7,100
28626,81.62,7,100
28747,81.76,7,100
28867,81.58,7,100
28987,81.76,7,100
29108,81.69,7,100
29228,81.78,7,100
29348,82.15,7,100
29469,82.11,7,100
29589,81.78,7,100
29710,81.96,7,100
29830,81.4,7,100
29949,81.04,7,100
30070,85.61,7,100
30192,100.21,7,100
30319,100.19,7,100
30446,99.93,7,100
30572,99.29,7,100
30700,82.9,7,100
30822,82.6,7,100
30943,104.3,7,100
31071,107.61,7,100
31202,107.18,7,100
31333,107.68,7,100
31464,106.16,7,100
31594,104.37,7,100
31724,103.43,7,100
31853,103.56,7,100
31982,103.57,7,100
32112,103.89,7,100
32241,104.19,7,100
32371,102.95,7,100
32500,102.91,7,100
32628,102.57,7,100
32757,83.69,7,100
32879,82.52,7,100
33000,82.52,7,100
33121,84.02,7,100
33243,83.24,7,100
33363,98.14,7,100
33489,102.07,7,100
33618,102.79,7,100
33747,103.05,7,100
33876,103.13,7,100
34007,103.54,7,100
34136,102.91,7,100
34265,101.61,7,100
34393,101.62,7,100
34522,101.5,7,100
34650,94.09,7,100
34776,82.24,7,100
34895,81.88,7,100
35016,81.41,7,100
35136,81.5,7,100
35257,81.59,7,100
35377,81.79,7,100
35497,81.05,7,100
35617,81.04,7,100
35737,81.11,7,100
35857,81.31,7,100
35978,81.29,7,100
36098,81.67,7,100
36218,81.92,7,100
36338,95.3,7,100
36464,104.29,7,100
36593,104.08,7,100
36723,104.03,7,100
36853,105.17,7,100
36983,103.95,7,100
37112,104.89,7,100
37242,103.85,7,100
37371,104.01,7,100
37501,103.9,7,100
37630,104.0,7,100
37761,102.04,7,100
37890,102.87,7,100
38018,103.57,7,100
38148,103.16,7,100
38277,103.09,7,100
38406,102.91,7,100
38535,102.41,7,100
38664,102.36,7,100
38793,103.48,7,100
38925,105.34,7,100
39057,106.02,7,100
39188,105.99,7,100
39320,103.1,7,100
39450,102.96,7,100
39579,103.26,7,100
39708,103.68,7,100
39837,103.19,7,100
39966,103.67,7,100
40096,104.03,7,100
40225,102.94,7,100
40354,102.07,7,100
40483,102.15,7,100
40612,102.14,7,100
40741,101.91,7,100
40869,100.82,7,100
40997,89.57,7,100
41121,86.52,7,100
41243,90.05,7,100
41367,100.24,7,100
41495,100.89,7,100
41624,101.36,7,100
41752,100.69,7,100
41880,100.92,7,100
42009,101.28,7,100
42137,100.97,7,100
42265,101.24,7,100
42394,101.01,7,100
42522,100.9,7,100
42650,100.86,7,100
42778,100.32,7,100
42906,99.91,7,100
43034,99.43,7,100
43162,98.83,7,100
43289,99.02,7,100
43417,99.78,7,100
43544,100.01,7,100
43672,99.71,7,100
43800,99.96,7,100
43928,100.18,7,100
44056,100.28,7,100
44184,100.28,7,100
44312,101.45,7,100
44440,102.6,7,100
44569,101.87,7,100
44698,102.08,7,100
44826,101.73,7,100
44955,101.89,7,100
45084,101.8,7,100
45212,101.88,7,100
45341,102.06,7,100
45469,102.06,7,100
45598,103.07,7,100
45727,101.34,7,100
45856,101.25,7,100
45984,101.35,7,100
46112,101.14,7,100
46241,103.23,7,100
46370,103.03,7,100
46499,101.77,7,100
46628,100.99,7,100
46756,100.92,7,100
46884,100.53,7,100
47012,100.42,7,100
47140,100.47,7,100
47268,101.34,7,100
47397,101.69,7,100
47525,100.73,7,100
47654,99.77,7,100
47781,99.64,7,100
47909,100.08,7,100
48037,100.04,7,100
48165,99.55,7,100
48293,99.6,7,100
48420,99.75,7,100
48548,99.44,7,100
48676,99.37,7,100
48803,99.43,7,100
48931,99.42,7,100
49058,99.31,7,100
49186,99.36,7,100
49313,99.36,7,100
49441,99.36,7,100
49569,99.32,7,100
49696,99.09,7,100
49824,99.21,7,100
49951,99.34,7,100
50079,99.78,7,100
50206,99.82,7,100
50334,99.58,7,100
50462,99.68,7,100
50589,99.51,7,100
50717,99.53,7,100
50845,99.53,7,100
50972,99.71,7,100
51100,99.81,7,100
51228,99.78,7,100
51356,99.42,7,100
51483,99.5,7,100
51611,99.12,7,100
51738,99.69,7,100
51866,99.36,7,100
51994,99.44,7,100
52121,99.61,7,100
52249,99.54,7,100
52377,99.5,7,100
52504,99.44,7,100
52632,99.11,7,100
52759,99.42,7,100
52887,99.42,7,100
53014,99.38,7,100
53142,99.14,7,100
53269,99.38,7,100
53397,99.4,7,100
53525,99.49,7,100
53652,99.38,7,100
53780,99.38,7,100
53907,99.42,7,100
54035,99.84,7,100
54163,100.04,7,100
54291,99.81,7,100
54418,99.52,7,100
54546,99.31,7,100
54674,99.37,7,100
54801,99.59,7,100
54929,99.64,7,100
55056,99.86,7,100
55184,99.89,7,100
55312,99.61,7,100
55440,99.71,7,100
55567,99.88,7,100
55695,99.92,7,100
55823,99.9,7,100
55951,99.81,7,100
56078,99.81,7,100
56206,99.77,7,100
56334,99.78,7,100
56462,99.66,7,100
56589,99.38,7,100
56717,99.54,7,100
56845,99.64,7,100
56972,99.71,7,100
57100,99.56,7,100
57228,99.42,7,100
57355,99.51,7,100
57483,99.44,7,100
57610,99.3,7,100
57738,98.97,7,100
57865,99.19,7,100
57993,99.26,7,100
58120,99.49,7,100
58248,99.64,7,100
58376,99.62,7,100
58503,99.52,7,100
58631,99.35,7,100
58759,99.36,7,100
58886,99.51,7,100
59014,99.48,7,100
59141,99.36,7,100
59269,99.33,7,100
59397,99.48,7,100
59524,99.59,7,100
59652,99.44,7,100
59779,99.37,7,100
59907,99.43,7,100
60035,99.53,7,100
60162,99.49,7,100
60290,99.19,7,100
60417,99.4,7,100
60545,99.49,7,100
60672,99.14,7,100
60800,99.26,7,100
60928,99.08,7,100
61054,98.94,7,100
61181,98.95,7,100
61309,98.91,7,100
61436,98.84,7,100
61564,98.79,7,100
61691,98.87,7,100
61818,98.89,7,100
61946,98.94,7,100
62073,99.03,7,100
62201,98.82,7,100
62328,99.02,7,100
62455,99.21,7,100
62583,99.25,7,100
62710,99.0,7,100
62838,98.94,7,100
62965,98.77,7,100
63092,98.93,7,100
63220,98.98,7,100
63347,99.0,7,100
63475,98.52,7,100
63602,98.8,7,100
63729,98.88,7,100
63857,99.01,7,100
63984,98.9,7,100
64111,98.91,7,100
64239,98.52,7,100
64366,98.6,7,100
64493,97.87,7,100
64620,97.67,7,100
64747,97.98,7,100
64874,98.15,7,100
65001,98.01,7,100
65128,98.51,7,100
65255,98.59,7,100
65383,98.78,7,100
65510,99.14,7,100
65638,98.91,7,100
65765,98.87,7,100
65892,98.46,7,100
66020,98.4,7,100
66147,98.4,7,100
66274,99.02,7,100
66401,98.91,7,100
66529,99.18,7,100
66656,99.33,7,100
66784,99.32,7,100
66911,99.2,7,100
67039,99.2,7,100
67166,98.75,7,100
67294,98.86,7,100
67421,99.42,7,100
67549,99.22,7,100
67676,99.33,7,100
67804,99.49,7,100
67931,99.35,7,100
68059,99.54,7,100
68187,99.61,7,100
68314,99.61,7,100
68442,99.51,7,100
68570,99.53,7,100
68697,99.34,7,100
68825,99.66,7,100
68952,99.83,7,100
69080,99.67,7,100
69208,99.34,7,100
69336,98.8,7,100
69463,98.77,7,100
69590,98.39,7,100
69716,98.38,7,100
69844,98.56,7,100
69971,98.86,7,100
70098,99.16,7,100
70226,99.13,7,100
70353,99.02,7,100
70481,99.3,7,100
70608,99.07,7,100
70736,99.19,7,100
70863,99.24,7,100
70991,99.08,7,100
71118,98.92,7,100
71245,99.03,7,100
71373,99.04,7,100
