timestamp_ms ,valid_samples ,distance_cm,30
125753,31.61,7,30
125853,31.61,7,30
125953,31.61,7,30
126053,31.62,7,30
126153,31.89,7,30
126253,31.62,7,30
126353,31.61,7,30
126453,32.39,7,30
126553,31.62,7,30
126653,31.61,7,30
126753,31.61,7,30
126853,31.61,7,30
126953,31.63,7,30
127053,32.39,7,30
127153,32.39,7,30
127253,32.88,7,30
127353,34.16,7,30
127454,33.7,7,30
127554,32.91,7,30
127655,32.14,7,30
127755,32.12,7,30
127855,32.6,7,30
127955,32.92,7,30
128055,32.15,7,30
128156,31.61,7,30
128256,32.13,7,30
128356,32.92,7,30
128456,32.92,7,30
128556,32.92,7,30
128656,33.47,7,30
128758,34.23,7,30
128858,34.23,7,30
128959,34.22,7,30
129060,34.22,7,30
129161,34.23,7,30
129261,34.23,7,30
129362,34.23,7,30
129463,34.22,7,30
129564,33.96,7,30
129665,33.91,7,30
129765,32.92,7,30
129866,32.91,7,30
129966,32.92,7,30
130066,32.91,7,30
130167,32.91,7,30
130267,32.91,7,30
130367,32.92,7,30
130468,32.91,7,30
130568,32.91,7,30
130668,32.91,7,30
130769,32.15,7,30
130869,31.61,7,30
130970,31.61,7,30
131070,31.61,7,30
131170,31.61,7,30
131270,31.6,7,30
131370,31.6,7,30
131470,31.61,7,30
131570,31.61,7,30
131670,32.92,7,30
131770,32.92,7,30
131870,32.92,7,30
131970,33.45,7,30
132071,34.96,7,30
132172,35.06,7,30
132273,34.3,7,30
132374,33.41,7,30
132475,32.92,7,30
132575,32.91,7,30
132676,32.92,7,30
132776,32.92,7,30
132876,32.91,7,30
132977,32.91,7,30
133077,33.45,7,30
133177,32.91,7,30
133278,33.07,7,30
133378,33.7,7,30
133478,33.7,7,30
133579,32.42,7,30
133679,32.4,7,30
133779,32.39,7,30
133880,32.39,7,30
133980,31.1,7,30
134080,31.1,7,30
134180,31.1,7,30
134280,31.1,7,30
134380,31.1,7,30
134480,31.1,7,30
134580,31.1,7,30
134680,31.12,7,30
134780,32.4,7,30
134880,32.15,7,30
134980,32.39,7,30
135080,32.39,7,30
135180,32.39,7,30
135280,32.4,7,30
135380,31.61,7,30
135480,31.63,7,30
135580,31.61,7,30
135680,31.62,7,30
135780,31.61,7,30
135880,31.61,7,30
135980,31.61,7,30
136080,32.09,7,30
136180,32.4,7,30
136280,32.4,7,30
136380,31.37,7,30
136480,31.08,7,30
136580,31.11,7,30
136680,31.11,7,30
136780,31.11,7,30
136880,31.1,7,30
136980,31.1,7,30
137080,31.09,7,30
137180,31.1,7,30
137280,31.1,7,30
137380,31.08,7,30
137480,31.36,7,30
137580,32.4,7,30
137680,32.08,7,30
137780,32.4,7,30
137880,32.08,7,30
137980,31.61,7,30
138080,31.77,7,30
138180,31.61,7,30
138280,31.63,7,30
138380,31.61,7,30
138480,32.08,7,30
138580,32.39,7,30
138680,31.89,7,30
138780,31.1,7,30
138880,31.11,7,30
138980,31.1,7,30
139080,31.09,7,30
139180,31.1,7,30
139280,31.1,7,30
139380,31.09,7,30
139480,31.1,7,30
139580,31.1,7,30
139680,31.1,7,30
139780,31.1,7,30
139880,31.1,7,30
139980,31.62,7,30
140080,32.4,7,30
140180,32.39,7,30
140280,31.62,7,30
140380,31.6,7,30
140480,31.6,7,30
140580,31.61,7,30
140680,31.61,7,30
140780,31.61,7,30
140880,31.61,7,30
140980,31.61,7,30
141080,31.61,7,30
141180,31.61,7,30
141280,31.61,7,30
141380,31.61,7,30
141480,31.37,7,30
141580,31.13,7,30
141680,31.1,7,30
141780,31.1,7,30
141880,31.1,7,30
141980,31.09,7,30
142080,31.1,7,30
142180,31.1,7,30
142280,31.1,7,30
142380,31.62,7,30
142480,32.15,7,30
142580,31.1,7,30
142680,32.15,7,30
142780,32.4,7,30
142880,32.16,7,30
142980,32.4,7,30
143080,32.08,7,30
143180,32.4,7,30
143280,32.08,7,30
143380,31.63,7,30
143480,31.6,7,30
143580,31.61,7,30
143680,31.61,7,30
143780,31.6,7,30
143880,31.6,7,30
143980,31.61,7,30
144080,31.6,7,30
144180,31.61,7,30
144280,32.09,7,30
144380,32.39,7,30
144480,32.39,7,30
144581,31.36,7,30
144681,31.1,7,30
144781,31.1,7,30
144881,31.11,7,30
144981,31.1,7,30
145081,31.1,7,30
145181,31.1,7,30
145281,31.1,7,30
145381,31.1,7,30
145481,31.1,7,30
145581,31.1,7,30
145681,32.4,7,30
145781,32.4,7,30
145881,31.79,7,30
145981,32.13,7,30
146081,31.6,7,30
146181,31.6,7,30
146281,31.61,7,30
146381,31.61,7,30
146481,31.61,7,30
146581,31.61,7,30
146681,31.61,7,30
146781,31.6,7,30
146881,31.77,7,30
146981,32.39,7,30
147081,32.4,7,30
147181,32.39,7,30
147281,31.36,7,30
147381,31.86,7,30
147482,32.39,7,30
147582,32.4,7,30
147682,32.38,7,30
147782,32.39,7,30
147882,32.4,7,30
147982,32.39,7,30
148082,32.15,7,30
148182,31.08,7,30
148282,31.1,7,30
148382,31.1,7,30
148482,31.1,7,30
148582,31.1,7,30
148682,32.12,7,30
148782,32.4,7,30
148882,32.4,7,30
148982,32.4,7,30
149082,32.39,7,30
149182,32.4,7,30
149282,32.4,7,30
149382,31.79,7,30
149482,31.61,7,30
149582,31.61,7,30
149682,31.62,7,30
149782,32.23,7,30
149882,32.39,7,30
149982,32.13,7,30
150082,31.08,7,30
150182,31.38,7,30
150282,31.1,7,30
150383,31.1,7,30
150483,31.1,7,30
150583,31.11,7,30
150683,31.1,7,30
150783,31.1,7,30
150883,31.1,7,30
150983,31.1,7,30
151083,31.1,7,30
151183,31.1,7,30
151283,31.1,7,30
151383,31.1,7,30
151483,31.1,7,30
151583,31.1,7,30
151683,31.65,7,30
151783,32.39,7,30
151883,32.39,7,30
151983,32.39,7,30
152083,31.78,7,30
152183,32.08,7,30
152283,31.61,7,30
152383,32.38,7,30
152483,32.38,7,30
152583,32.38,7,30
152683,32.38,7,30
152783,32.41,7,30
152883,32.39,7,30
152983,32.39,7,30
153084,31.88,7,30
153184,32.14,7,30
153284,32.38,7,30
153384,32.39,7,30
153484,31.1,7,30
153584,31.1,7,30
153684,32.38,7,30
153784,31.62,7,30
153884,32.39,7,30
153984,32.38,7,30
154084,32.38,7,30
154184,32.23,7,30
154284,32.39,7,30
154384,32.08,7,30
154484,31.62,7,30
154584,31.61,7,30
154684,32.09,7,30
154784,32.22,7,30
154884,32.35,7,30
154984,32.49,7,30
155084,32.41,7,30
155184,32.39,7,30
155284,32.38,7,30
155385,32.39,7,30
155485,31.12,7,30
155585,31.38,7,30
155685,32.39,7,30
155785,32.29,7,30
155885,31.25,7,30
155985,31.42,7,30
156085,31.12,7,30
156186,32.4,7,30
156286,31.12,7,30
156386,32.15,7,30
156486,31.11,7,30
156586,31.1,7,30
156686,31.89,7,30
156786,32.39,7,30
156886,32.39,7,30
156986,32.39,7,30
157086,32.23,7,30
157186,32.4,7,30
157286,31.08,7,30
157386,31.09,7,30
157486,32.39,7,30
157586,32.15,7,30
157686,32.39,7,30
157786,31.36,7,30
157886,31.1,7,30
157986,31.1,7,30
158086,31.1,7,30
158186,31.12,7,30
158286,32.39,7,30
158386,32.39,7,30
158486,32.39,7,30
158586,32.39,7,30
158686,32.4,7,30
158786,32.39,7,30
158886,32.39,7,30
158986,32.4,7,30
159087,32.39,7,30
159187,32.4,7,30
159287,32.39,7,30
159387,32.39,7,30
159487,31.94,7,30
159587,31.63,7,30
159687,31.92,7,30
159787,32.39,7,30
159887,32.39,7,30
159987,32.39,7,30
160087,32.4,7,30
160187,32.4,7,30
160287,32.39,7,30
160387,32.39,7,30
160487,32.39,7,30
160588,31.38,7,30
160688,31.57,7,30
160788,31.57,7,30
160888,31.25,7,30
160988,31.1,7,30
161088,31.1,7,30
161188,31.6,7,30
161288,32.39,7,30
161388,32.39,7,30
161488,32.4,7,30
161588,32.39,7,30
161688,32.39,7,30
161789,32.4,7,30
161889,32.39,7,30
161989,32.39,7,30
162089,32.38,7,30
162189,32.22,7,30
162289,32.39,7,30
162389,31.09,7,30
162489,31.1,7,30
162589,31.12,7,30
162689,31.12,7,30
162789,31.64,7,30
162889,31.83,7,30
162989,31.89,7,30
163089,31.86,7,30
163189,31.87,7,30
163289,31.89,7,30
163389,31.88,7,30
163489,31.86,7,30
163589,31.89,7,30
163689,31.12,7,30
163789,31.1,7,30
163889,31.12,7,30
163989,31.1,7,30
164089,31.62,7,30
164189,31.62,7,30
164289,31.89,7,30
164389,31.36,7,30
164489,32.15,7,30
164589,32.25,7,30
164689,31.36,7,30
164789,31.12,7,30
164890,31.13,7,30
164990,31.38,7,30
165090,31.12,7,30
165190,32.13,7,30
165290,31.1,7,30
165390,31.28,7,30
165490,31.1,7,30
165590,31.1,7,30
165690,31.1,7,30
165790,31.25,7,30
165890,31.1,7,30
165990,31.1,7,30
166090,31.1,7,30
166190,31.1,7,30
166290,31.89,7,30
166390,32.15,7,30
166490,32.38,7,30
166590,32.39,7,30
166690,32.39,7,30
166790,32.39,7,30
166890,32.4,7,30
166991,32.24,7,30
167091,31.6,7,30
167191,32.24,7,30
167291,32.4,7,30
167391,32.39,7,30
167492,32.39,7,30
167592,32.1,7,30
167692,32.22,7,30
167792,32.39,7,30
167892,32.39,7,30
167992,32.4,7,30
168092,32.41,7,30
168192,32.4,7,30
168292,32.39,7,30
168393,32.39,7,30
168493,32.39,7,30
168593,32.15,7,30
168693,32.38,7,30
168793,31.08,7,30
168893,31.12,7,30
168993,31.1,7,30
169093,31.1,7,30
169193,31.1,7,30
169293,31.1,7,30
169393,31.1,7,30
169493,31.89,7,30
169593,32.39,7,30
169693,32.39,7,30
169793,32.39,7,30
169893,32.41,7,30
169993,31.78,7,30
170093,32.15,7,30
170193,31.62,7,30
170293,31.6,7,30
170394,31.61,7,30
170494,31.61,7,30
170594,31.87,7,30
170694,32.15,7,30
170794,32.36,7,30
170894,32.39,7,30
170994,32.38,7,30
171094,32.39,7,30
171194,32.39,7,30
171295,32.39,7,30
171395,32.39,7,30
171495,32.4,7,30
171595,32.39,7,30
171695,31.37,7,30
171795,32.15,7,30
171895,31.61,7,30
171995,31.61,7,30
172095,31.61,7,30
172195,31.6,7,30
172295,31.0,7,30
172395,30.83,7,30
172495,31.62,7,30
172595,31.6,7,30
172695,31.61,7,30
172795,31.59,7,30
172895,31.6,7,30
172996,31.56,7,30
173096,31.1,7,30
173196,31.1,7,30
173296,31.09,7,30
173396,31.1,7,30
173496,31.1,7,30
173596,31.1,7,30
173696,31.1,7,30
173796,31.1,7,30
173896,31.1,7,30
173996,31.12,7,30
174096,31.62,7,30
174196,31.61,7,30
174296,31.6,7,30
174396,31.62,7,30
174496,32.15,7,30
174596,32.91,7,30
174696,32.91,7,30
174797,32.15,7,30
174897,32.41,7,30
174997,32.99,7,30
175097,32.65,7,30
175197,32.65,7,30
175297,32.65,7,30
175398,32.25,7,30
175498,32.15,7,30
175599,32.14,7,30
175699,32.14,7,30
175799,32.15,7,30
175899,32.12,7,30
175999,31.5,7,30
176099,31.6,7,30
176199,31.34,7,30
176299,30.31,7,30
176399,30.31,7,30
176499,30.94,7,30
176599,31.1,7,30
176699,31.1,7,30
176799,31.1,7,30
176899,30.47,7,30
176999,30.33,7,30
177099,31.6,7,30
177199,31.61,7,30
177299,31.16,7,30
177399,32.12,7,30
177499,31.38,7,30
177599,32.41,7,30
177699,32.65,7,30
177799,32.65,7,30
177899,33.43,7,30
178000,33.43,7,30
178100,33.44,7,30
178200,33.44,7,30
178302,32.13,7,30
178402,32.3,7,30
178502,32.12,7,30
178602,32.02,7,30
178702,31.61,7,30
178802,31.4,7,30
178902,31.1,7,30
179002,30.47,7,30
179102,31.08,7,30
179202,31.1,7,30
179302,31.1,7,30
179402,31.1,7,30
179502,31.61,7,30
179602,30.33,7,30
179702,31.61,7,30
179802,31.63,7,30
179902,32.28,7,30
180002,32.39,7,30
180102,33.31,7,30
180202,33.44,7,30
180303,33.44,7,30
180403,32.15,7,30
180503,32.15,7,30
180604,32.62,7,30
180704,32.46,7,30
180804,32.14,7,30
180904,32.12,7,30
181004,32.13,7,30
181104,32.14,7,30
181204,31.15,7,30
181304,31.61,7,30
181404,31.61,7,30
181504,31.61,7,30
181604,31.61,7,30
181704,31.08,7,30
181804,30.31,7,30
181904,30.31,7,30
182004,30.32,7,30
182104,31.36,7,30
182204,31.61,7,30
182304,31.0,7,30
182404,30.84,7,30
182504,30.84,7,30
182604,30.84,7,30
182704,30.84,7,30
182804,30.84,7,30
182904,30.84,7,30
183004,30.84,7,30
183104,30.84,7,30
183204,30.84,7,30
183304,30.84,7,30
183404,30.83,7,30
183504,30.84,7,30
183604,30.84,7,30
183704,30.84,7,30
183804,30.84,7,30
183904,30.84,7,30
184004,30.84,7,30
184104,30.84,7,30
184204,30.84,7,30
184304,30.84,7,30
184404,30.84,7,30
184504,31.33,7,30
184604,31.35,7,30
184704,31.36,7,30
184804,31.37,7,30
184904,31.05,7,30
185004,31.11,7,30
185104,31.36,7,30
185204,30.89,7,30
185304,31.36,7,30
185404,31.36,7,30
185504,31.34,7,30
185604,31.36,7,30
185704,31.35,7,30
185804,30.84,7,30
185904,30.84,7,30
186004,30.84,7,30
186104,30.84,7,30
186204,31.01,7,30
186304,31.62,7,30
186404,30.57,7,30
186504,30.34,7,30
186604,31.31,7,30
186704,30.83,7,30
186804,31.6,7,30
186904,30.31,7,30
187004,31.1,7,30
187104,31.1,7,30
187204,31.1,7,30
187304,31.1,7,30
187404,30.94,7,30
187504,30.31,7,30
187604,30.31,7,30
187704,30.31,7,30
187804,30.31,7,30
187904,30.31,7,30
188004,30.86,7,30
188104,31.63,7,30
188204,31.18,7,30
188304,31.46,7,30
188404,30.84,7,30
188504,30.84,7,30
188604,30.84,7,30
188704,30.84,7,30
188804,30.84,7,30
188904,30.84,7,30
189004,30.84,7,30
189104,30.84,7,30
189204,30.84,7,30
189304,30.84,7,30
189404,30.84,7,30
189504,30.84,7,30
189604,31.1,7,30
189704,30.84,7,30
189804,30.84,7,30
189904,30.84,7,30
190004,30.84,7,30
190104,32.14,7,30
190204,32.13,7,30
190304,32.12,7,30
190404,30.84,7,30
190504,31.36,7,30
190604,32.15,7,30
190704,31.1,7,30
190804,31.6,7,30
190904,31.6,7,30
191004,31.61,7,30
191104,31.61,7,30
191204,31.61,7,30
191304,31.6,7,30
191404,31.6,7,30
191504,31.61,7,30
191604,31.6,7,30
191704,30.82,7,30
191804,31.47,7,30
191904,31.61,7,30
192004,31.62,7,30
192104,31.61,7,30
192204,31.61,7,30
192304,30.57,7,30
192404,31.61,7,30
192504,31.61,7,30
192604,31.61,7,30
192704,31.62,7,30
192804,31.6,7,30
192904,31.62,7,30
193004,31.61,7,30
193104,31.34,7,30
193204,30.31,7,30
193304,30.33,7,30
193404,30.31,7,30
193504,30.33,7,30
193604,31.61,7,30
193704,31.61,7,30
193804,31.08,7,30
193904,30.58,7,30
194004,31.47,7,30
194104,31.15,7,30
194204,31.6,7,30
194304,31.61,7,30
194404,30.98,7,30
194504,31.61,7,30
194604,30.58,7,30
194704,31.62,7,30
194804,31.61,7,30
194904,31.61,7,30
195004,31.15,7,30
195104,30.84,7,30
195204,30.84,7,30
195304,30.84,7,30
195404,30.84,7,30
195504,30.84,7,30
195604,31.02,7,30
195704,30.84,7,30
195804,30.84,7,30
195904,31.02,7,30
196004,31.33,7,30
196104,30.84,7,30
196204,30.99,7,30
196304,30.84,7,30
196404,30.84,7,30
196504,30.84,7,30
196604,31.02,7,30
196704,30.84,7,30
196804,30.84,7,30
196904,30.84,7,30
197004,30.84,7,30
197104,30.84,7,30
197204,30.84,7,30
197304,30.84,7,30
197404,31.64,7,30
197504,30.84,7,30
197604,30.84,7,30
197704,31.26,7,30
197804,31.36,7,30
197904,31.15,7,30
198004,30.85,7,30
198104,31.36,7,30
198204,31.36,7,30
198304,31.34,7,30
198404,31.37,7,30
198504,31.37,7,30
198604,31.35,7,30
198704,31.37,7,30
198804,31.37,7,30
